ID,MONTHS_BALANCE,STATUS
5005820,-1,3
5005820,-2,C
5005820,-3,X
5005820,-4,C
5005820,-5,X
5005820,-6,C
5005820,-7,C
5005820,-8,X
5005820,-9,C
5005820,-10,0
5005820,-11,C
5005820,-12,C
5005820,-13,X
5005820,-14,X
5005820,-15,X
5005820,-16,C
5005820,-17,X
5005820,-18,X
5005820,-19,X
5005820,-20,X
5005820,-21,X
5005821,0,C
5005821,-1,X
5005821,-2,C
5005821,-3,C
5005821,-4,X
5005821,-5,0
5005821,-6,C
5005821,-7,0
5005821,-8,X
5005821,-9,0
5005821,-10,X
5005821,-11,0
5005821,-12,1
5005821,-13,C
5005821,-14,X
5005821,-15,C
5005821,-16,X
5005821,-17,C
5005821,-18,3
5005821,-19,X
5005822,0,C
5005822,-1,X
5005822,-2,X
5005822,-3,X
5005822,-4,C
5005822,-5,X
5005822,-6,X
5005822,-7,X
5005822,-8,X
5005822,-9,C
5005822,-10,C
5005822,-11,X
5005822,-12,X
5005822,-13,X
5005822,-14,X
5005822,-15,0
5005823,0,C
5005823,-1,X
5005823,-2,X
5005823,-3,X
5005823,-4,X
5005823,-5,C
5005823,-6,C
5005823,-7,X
5005823,-8,X
5005823,-9,X
5005823,-10,0
5005823,-11,X
5005823,-12,X
5005823,-13,X
5005823,-14,0
5005823,-15,C
5005824,0,2
5005824,-1,X
5005824,-2,X
5005824,-3,C
5005824,-4,C
5005824,-5,X
5005824,-6,C
5005824,-7,C
5005824,-8,X
5005824,-9,X
5005824,-10,X
5005824,-11,C
5005824,-12,0
5005825,0,C
5005825,-1,X
5005825,-2,X
5005825,-3,X
5005825,-4,2
5005825,-5,C
5005825,-6,C
5005825,-7,X
5005825,-8,X
5005825,-9,C
5005825,-10,0
5005825,-11,X
5005826,0,X
5005826,-1,X
5005826,-2,C
5005826,-3,C
5005826,-4,1
5005826,-5,X
5005826,-6,X
5005826,-7,C
5005826,-8,C
5005826,-9,C
5005826,-10,X
5005826,-11,X
5005826,-12,X
5005826,-13,X
5005826,-14,3
5005826,-15,0
5005827,0,X
5005827,-1,2
5005827,-2,C
5005827,-3,X
5005827,-4,X
5005827,-5,X
5005827,-6,C
5005827,-7,X
5005827,-8,C
5005827,-9,X
5005827,-10,X
5005827,-11,C
5005827,-12,X
5005827,-13,C
5005827,-14,C
5005827,-15,X
5005827,-16,C
5005827,-17,X
5005827,-18,C
5005827,-19,C
5005827,-20,X
5005827,-21,C
5005827,-22,C
5005827,-23,X
5005828,0,C
5005828,-1,0
5005828,-2,C
5005828,-3,X
5005828,-4,0
5005828,-5,C
5005828,-6,X
5005828,-7,C
5005828,-8,X
5005828,-9,C
5005829,0,0
5005829,-1,2
5005829,-2,X
5005829,-3,C
5005829,-4,X
5005829,-5,X
5005829,-6,3
5005829,-7,2
5005829,-8,C
5005829,-9,2
5005829,-10,X
5005829,-11,X
5005829,-12,1
5005829,-13,X
5005829,-14,C
5005829,-15,2
5005829,-16,X
5005829,-17,C
5005829,-18,3
5005830,0,X
5005830,-1,X
5005830,-2,X
5005830,-3,X
5005830,-4,X
5005830,-5,X
5005830,-6,1
5005830,-7,X
5005830,-8,X
5005830,-9,2
5005830,-10,C
5005830,-11,X
5005830,-12,0
5005830,-13,X
5005830,-14,0
5005831,0,C
5005831,-1,X
5005831,-2,C
5005831,-3,C
5005831,-4,X
5005831,-5,C
5005831,-6,X
5005831,-7,C
5005831,-8,C
5005831,-9,X
5005832,0,3
5005832,-1,C
5005832,-2,C
5005832,-3,X
5005832,-4,0
5005832,-5,X
5005832,-6,C
5005833,0,X
5005833,-1,X
5005833,-2,X
5005833,-3,X
5005833,-4,C
5005833,-5,X
5005833,-6,X
5005833,-7,X
5005833,-8,X
5005833,-9,X
5005833,-10,X
5005833,-11,C
5005833,-12,X
5005833,-13,C
5005833,-14,C
5005833,-15,C
5005833,-16,C
5005834,0,C
5005834,-1,X
5005834,-2,C
5005834,-3,X
5005834,-4,C
5005834,-5,X
5005834,-6,X
5005834,-7,X
5005834,-8,C
5005834,-9,X
5005834,-10,C
5005834,-11,X
5005834,-12,C
5005834,-13,X
5005834,-14,X
5005834,-15,X
5005834,-16,X
5005834,-17,C
5005834,-18,C
5005834,-19,C
5005834,-20,C
5005835,0,X
5005835,-1,X
5005835,-2,X
5005835,-3,C
5005835,-4,X
5005835,-5,C
5005835,-6,X
5005835,-7,C
5005835,-8,X
5005835,-9,X
5005835,-10,C
5005835,-11,X
5005835,-12,C
5005835,-13,X
5005835,-14,C
5005835,-15,C
5005835,-16,C
5005835,-17,1
5005835,-18,C
5005835,-19,2
5005835,-20,X
5005835,-21,X
5005835,-22,C
5005835,-23,C
5005836,0,2
5005836,-1,C
5005836,-2,X
5005836,-3,X
5005836,-4,X
5005836,-5,C
5005836,-6,0
5005836,-7,X
5005836,-8,X
5005836,-9,X
5005836,-10,X
5005836,-11,C
5005836,-12,C
5005836,-13,X
5005836,-14,0
5005836,-15,1
5005836,-16,X
5005836,-17,X
5005836,-18,X
5005837,0,C
5005837,-1,X
5005837,-2,X
5005837,-3,C
5005837,-4,X
5005837,-5,C
5005837,-6,C
5005837,-7,X
5005837,-8,X
5005837,-9,C
5005837,-10,C
5005837,-11,C
5005837,-12,C
5005837,-13,C
5005837,-14,X
5005837,-15,C
5005837,-16,X
5005837,-17,C
5005837,-18,C
5005837,-19,X
5005837,-20,X
5005838,0,C
5005838,-1,X
5005838,-2,X
5005838,-3,C
5005838,-4,X
5005838,-5,X
5005838,-6,X
5005838,-7,X
5005838,-8,C
5005838,-9,X
5005838,-10,X
5005838,-11,C
5005838,-12,X
5005838,-13,C
5005838,-14,C
5005838,-15,X
5005838,-16,X
5005838,-17,X
5005838,-18,C
5005838,-19,X
5005838,-20,X
5005838,-21,X
5005839,0,0
5005839,-1,X
5005839,-2,C
5005839,-3,X
5005839,-4,C
5005839,-5,C
5005839,-6,C
5005839,-7,X
5005839,-8,X
5005839,-9,C
5005839,-10,C
5005839,-11,X
5005840,0,X
5005840,-1,C
5005840,-2,X
5005840,-3,C
5005840,-4,X
5005840,-5,X
5005840,-6,C
5005840,-7,C
5005840,-8,C
5005840,-9,0
5005840,-10,X
5005840,-11,C
5005840,-12,C
5005840,-13,X
5005840,-14,X
5005841,0,C
5005841,-1,C
5005841,-2,C
5005841,-3,C
5005841,-4,X
5005841,-5,0
5005841,-6,C
5005841,-7,C
5005841,-8,X
5005841,-9,X
5005841,-10,C
5005841,-11,X
5005841,-12,C
5005841,-13,X
5005841,-14,0
5005841,-15,C
5005841,-16,X
5005841,-17,0
5005841,-18,X
5005842,0,X
5005842,-1,C
5005842,-2,X
5005842,-3,X
5005842,-4,X
5005842,-5,X
5005842,-6,X
5005842,-7,C
5005842,-8,4
5005842,-9,X
5005843,0,X
5005843,-1,C
5005843,-2,C
5005843,-3,X
5005843,-4,C
5005843,-5,C
5005843,-6,C
5005843,-7,X
5005843,-8,X
5005843,-9,4
5005843,-10,X
5005843,-11,C
5005843,-12,C
5005843,-13,C
5005843,-14,X
5005843,-15,C
5005843,-16,X
5005843,-17,X
5005843,-18,C
5005844,0,C
5005844,-1,X
5005844,-2,C
5005844,-3,C
5005844,-4,X
5005844,-5,X
5005844,-6,X
5005844,-7,C
5005844,-8,C
5005844,-9,X
5005845,0,X
5005845,-1,C
5005845,-2,C
5005845,-3,X
5005845,-4,C
5005845,-5,C
5005845,-6,X
5005845,-7,C
5005845,-8,C
5005845,-9,X
5005845,-10,C
5005845,-11,C
5005845,-12,X
5005845,-13,C
5005845,-14,C
5005845,-15,X
5005845,-16,C
5005845,-17,X
5005845,-18,X
5005845,-19,X
5005845,-20,C
5005845,-21,X
5005845,-22,X
5005846,0,C
5005846,-1,X
5005846,-2,C
5005846,-3,C
5005846,-4,C
5005846,-5,C
5005846,-6,C
5005846,-7,X
5005846,-8,C
5005846,-9,C
5005846,-10,C
5005846,-11,X
5005846,-12,X
5005846,-13,X
5005846,-14,C
5005846,-15,X
5005847,0,C
5005847,-1,X
5005847,-2,C
5005847,-3,X
5005847,-4,C
5005847,-5,X
5005847,-6,C
5005847,-7,C
5005847,-8,C
5005847,-9,C
5005847,-10,C
5005848,0,C
5005848,-1,X
5005848,-2,C
5005848,-3,C
5005848,-4,C
5005848,-5,X
5005848,-6,C
5005848,-7,X
5005848,-8,C
5005848,-9,C
5005848,-10,X
5005848,-11,X
5005848,-12,X
5005848,-13,X
5005848,-14,X
5005848,-15,X
5005848,-16,C
5005848,-17,X
5005848,-18,C
5005848,-19,C
5005848,-20,X
5005849,0,X
5005849,-1,C
5005849,-2,X
5005849,-3,1
5005849,-4,C
5005849,-5,X
5005849,-6,X
5005849,-7,X
5005849,-8,X
5005849,-9,C
5005849,-10,C
5005849,-11,C
5005849,-12,2
5005849,-13,C
5005849,-14,C
5005849,-15,C
5005849,-16,C
5005849,-17,C
5005849,-18,C
5005849,-19,C
5005850,0,X
5005850,-1,2
5005850,-2,X
5005850,-3,X
5005850,-4,X
5005850,-5,0
5005850,-6,0
5005850,-7,X
5005850,-8,X
5005850,-9,C
5005850,-10,C
5005850,-11,C
5005850,-12,C
5005850,-13,X
5005850,-14,C
5005850,-15,C
5005850,-16,X
5005851,0,X
5005851,-1,X
5005851,-2,C
5005851,-3,X
5005851,-4,C
5005851,-5,C
5005851,-6,X
5005851,-7,X
5005851,-8,C
5005851,-9,X
5005851,-10,X
5005851,-11,C
5005851,-12,X
5005851,-13,C
5005851,-14,C
5005851,-15,C
5005852,0,C
5005852,-1,C
5005852,-2,C
5005852,-3,X
5005852,-4,C
5005852,-5,X
5005852,-6,X
5005852,-7,X
5005852,-8,C
5005852,-9,C
5005853,0,X
5005853,-1,X
5005853,-2,X
5005853,-3,X
5005853,-4,C
5005853,-5,X
5005853,-6,X
5005853,-7,X
5005853,-8,X
5005853,-9,X
5005853,-10,C
5005853,-11,X
5005853,-12,X
5005853,-13,X
5005854,0,C
5005854,-1,C
5005854,-2,X
5005854,-3,X
5005854,-4,C
5005854,-5,C
5005854,-6,X
5005855,0,C
5005855,-1,C
5005855,-2,C
5005855,-3,X
5005855,-4,C
5005855,-5,C
5005855,-6,X
5005855,-7,X
5005855,-8,X
5005855,-9,X
5005855,-10,X
5005855,-11,X
5005855,-12,C
5005855,-13,C
5005855,-14,C
5005855,-15,X
5005855,-16,C
5005855,-17,C
5005855,-18,3
5005855,-19,C
5005856,0,2
5005856,-1,C
5005856,-2,0
5005856,-3,X
5005856,-4,X
5005856,-5,X
5005856,-6,X
5005856,-7,X
5005856,-8,X
5005856,-9,X
5005856,-10,C
5005856,-11,X
5005856,-12,X
5005856,-13,X
5005856,-14,C
5005856,-15,1
5005856,-16,X
5005856,-17,X
5005856,-18,C
5005856,-19,0
5005856,-20,X
5005856,-21,1
5005856,-22,X
5005856,-23,C
5005857,0,X
5005857,-1,X
5005857,-2,C
5005857,-3,C
5005857,-4,X
5005857,-5,X
5005857,-6,C
5005857,-7,C
5005857,-8,X
5005857,-9,X
5005857,-10,X
5005857,-11,C
5005857,-12,X
5005857,-13,1
5005857,-14,X
5005857,-15,C
5005857,-16,X
5005857,-17,X
5005857,-18,C
5005857,-19,X
5005857,-20,X
5005858,0,X
5005858,-1,X
5005858,-2,X
5005858,-3,X
5005858,-4,X
5005858,-5,0
5005858,-6,3
5005858,-7,5
5005858,-8,2
5005858,-9,X
5005858,-10,C
5005858,-11,X
5005858,-12,C
5005858,-13,0
5005858,-14,X
5005858,-15,4
5005858,-16,X
5005859,0,2
5005859,-1,1
5005859,-2,0
5005859,-3,X
5005859,-4,X
5005859,-5,X
5005859,-6,X
5005859,-7,X
5005859,-8,X
5005859,-9,0
5005859,-10,X
5005859,-11,C
5005859,-12,C
5005859,-13,C
5005859,-14,C
5005859,-15,X
5005859,-16,C
5005859,-17,C
5005859,-18,X
5005859,-19,C
5005859,-20,X
5005859,-21,4
5005860,0,X
5005860,-1,X
5005860,-2,X
5005860,-3,C
5005860,-4,X
5005860,-5,C
5005860,-6,C
5005860,-7,C
5005860,-8,X
5005860,-9,X
5005860,-10,X
5005860,-11,X
5005860,-12,C
5005860,-13,0
5005860,-14,X
5005860,-15,C
5005860,-16,X
5005860,-17,X
5005860,-18,C
5005860,-19,X
5005860,-20,X
5005860,-21,X
5005860,-22,C
5005860,-23,C
5005861,0,X
5005861,-1,C
5005861,-2,3
5005861,-3,C
5005861,-4,X
5005861,-5,C
5005861,-6,X
5005861,-7,X
5005862,0,X
5005862,-1,X
5005862,-2,X
5005862,-3,C
5005862,-4,2
5005862,-5,X
5005862,-6,X
5005862,-7,C
5005862,-8,C
5005862,-9,X
5005862,-10,X
5005862,-11,2
5005862,-12,C
5005862,-13,X
5005862,-14,C
5005862,-15,C
5005862,-16,5
5005862,-17,X
5005862,-18,C
5005863,0,X
5005863,-1,X
5005863,-2,X
5005863,-3,X
5005863,-4,X
5005863,-5,X
5005864,0,X
5005864,-1,0
5005864,-2,X
5005864,-3,X
5005864,-4,C
5005864,-5,X
5005864,-6,1
5005864,-7,C
5005864,-8,X
5005864,-9,X
5005864,-10,C
5005865,0,X
5005865,-1,C
5005865,-2,X
5005865,-3,X
5005865,-4,X
5005865,-5,X
5005865,-6,X
5005865,-7,X
5005865,-8,X
5005865,-9,0
5005865,-10,X
5005865,-11,C
5005865,-12,X
5005865,-13,C
5005866,0,X
5005866,-1,X
5005866,-2,X
5005866,-3,X
5005866,-4,X
5005866,-5,X
5005866,-6,X
5005866,-7,X
5005866,-8,C
5005866,-9,C
5005866,-10,C
5005866,-11,0
5005866,-12,X
5005866,-13,X
5005866,-14,C
5005866,-15,X
5005866,-16,X
5005866,-17,X
5005866,-18,X
5005867,0,X
5005867,-1,C
5005867,-2,X
5005867,-3,X
5005867,-4,C
5005867,-5,X
5005867,-6,C
5005867,-7,C
5005867,-8,C
5005867,-9,X
5005867,-10,C
5005867,-11,C
5005867,-12,X
5005867,-13,X
5005867,-14,C
5005867,-15,C
5005867,-16,X
5005868,0,C
5005868,-1,X
5005868,-2,C
5005868,-3,X
5005868,-4,X
5005868,-5,X
5005868,-6,X
5005868,-7,C
5005868,-8,C
5005868,-9,C
5005868,-10,C
5005868,-11,X
5005868,-12,X
5005868,-13,C
5005868,-14,X
5005868,-15,C
5005868,-16,X
5005868,-17,X
5005869,0,2
5005869,-1,C
5005869,-2,X
5005869,-3,X
5005869,-4,C
5005869,-5,X
5005869,-6,C
5005869,-7,X
5005869,-8,X
5005869,-9,C
5005869,-10,X
5005869,-11,X
5005869,-12,C
5005869,-13,C
5005869,-14,C
5005869,-15,C
5005869,-16,X
5005870,0,C
5005870,-1,X
5005870,-2,X
5005870,-3,C
5005870,-4,C
5005870,-5,C
5005870,-6,C
5005870,-7,3
5005870,-8,X
5005870,-9,C
5005870,-10,X
5005870,-11,C
5005870,-12,C
5005870,-13,C
5005870,-14,C
5005871,0,4
5005871,-1,C
5005871,-2,X
5005871,-3,C
5005871,-4,C
5005871,-5,C
5005871,-6,C
5005871,-7,C
5005871,-8,X
5005871,-9,1
5005871,-10,C
5005871,-11,X
5005871,-12,X
5005871,-13,X
5005871,-14,C
5005871,-15,X
5005871,-16,X
5005871,-17,0
5005871,-18,C
5005871,-19,C
5005871,-20,X
5005872,0,5
5005872,-1,0
5005872,-2,1
5005872,-3,0
5005872,-4,C
5005872,-5,X
5005872,-6,X
5005872,-7,C
5005872,-8,X
5005872,-9,C
5005872,-10,X
5005873,0,C
5005873,-1,X
5005873,-2,0
5005873,-3,X
5005873,-4,X
5005873,-5,C
5005873,-6,C
5005873,-7,C
5005874,0,X
5005874,-1,X
5005874,-2,X
5005874,-3,0
5005874,-4,C
5005874,-5,X
5005874,-6,X
5005875,0,X
5005875,-1,X
5005875,-2,X
5005875,-3,X
5005875,-4,C
5005875,-5,X
5005875,-6,C
5005875,-7,C
5005875,-8,0
5005875,-9,0
5005875,-10,X
5005875,-11,X
5005875,-12,X
5005875,-13,X
5005875,-14,X
5005875,-15,X
5005875,-16,C
5005875,-17,C
5005876,0,C
5005876,-1,C
5005876,-2,X
5005876,-3,5
5005876,-4,X
5005876,-5,C
5005876,-6,X
5005876,-7,C
5005876,-8,C
5005876,-9,X
5005876,-10,X
5005876,-11,X
5005877,0,0
5005877,-1,X
5005877,-2,X
5005877,-3,X
5005877,-4,X
5005877,-5,C
5005877,-6,C
5005877,-7,C
5005877,-8,X
5005877,-9,X
5005877,-10,C
5005877,-11,C
5005877,-12,2
5005877,-13,X
5005877,-14,X
5005877,-15,X
5005877,-16,C
5005877,-17,1
5005877,-18,C
5005877,-19,X
5005877,-20,C
5005878,0,X
5005878,-1,0
5005878,-2,X
5005878,-3,C
5005878,-4,2
5005878,-5,C
5005878,-6,C
5005878,-7,X
5005878,-8,1
5005878,-9,C
5005878,-10,C
5005878,-11,0
5005878,-12,C
5005878,-13,C
5005878,-14,C
5005878,-15,X
5005878,-16,C
5005878,-17,C
5005879,0,C
5005879,-1,X
5005879,-2,X
5005879,-3,C
5005879,-4,X
5005879,-5,C
5005879,-6,X
5005880,0,X
5005880,-1,X
5005880,-2,X
5005880,-3,X
5005880,-4,X
5005880,-5,X
5005880,-6,C
5005880,-7,C
5005880,-8,X
5005880,-9,C
5005880,-10,X
5005880,-11,X
5005880,-12,C
5005880,-13,C
5005880,-14,C
5005880,-15,C
5005880,-16,X
5005880,-17,C
5005880,-18,X
5005880,-19,C
5005881,0,C
5005881,-1,C
5005881,-2,C
5005881,-3,X
5005881,-4,X
5005881,-5,X
5005881,-6,X
5005882,0,C
5005882,-1,X
5005882,-2,C
5005882,-3,X
5005882,-4,C
5005882,-5,C
5005882,-6,X
5005882,-7,X
5005882,-8,X
5005882,-9,X
5005882,-10,C
5005882,-11,X
5005882,-12,X
5005882,-13,X
5005882,-14,X
5005882,-15,C
5005882,-16,X
5005882,-17,C
5005882,-18,C
5005882,-19,C
5005882,-20,X
5005882,-21,X
5005882,-22,C
5005883,0,2
5005883,-1,C
5005883,-2,C
5005883,-3,C
5005883,-4,C
5005883,-5,X
5005884,0,C
5005884,-1,X
5005884,-2,X
5005884,-3,X
5005884,-4,X
5005884,-5,X
5005884,-6,X
5005884,-7,X
5005884,-8,C
5005884,-9,C
5005884,-10,C
5005884,-11,C
5005884,-12,X
5005884,-13,X
5005884,-14,X
5005885,0,X
5005885,-1,C
5005885,-2,X
5005885,-3,C
5005885,-4,X
5005885,-5,X
5005885,-6,C
5005885,-7,X
5005885,-8,X
5005885,-9,X
5005885,-10,X
5005885,-11,X
5005885,-12,C
5005885,-13,X
5005885,-14,C
5005885,-15,C
5005886,0,C
5005886,-1,X
5005886,-2,0
5005886,-3,C
5005886,-4,X
5005886,-5,C
5005886,-6,C
5005886,-7,X
5005886,-8,X
5005886,-9,X
5005886,-10,C
5005886,-11,X
5005886,-12,C
5005886,-13,X
5005886,-14,X
5005886,-15,C
5005886,-16,X
5005886,-17,X
5005886,-18,X
5005886,-19,X
5005886,-20,C
5005886,-21,5
5005886,-22,C
5005887,0,4
5005887,-1,X
5005887,-2,C
5005887,-3,X
5005887,-4,1
5005887,-5,X
5005887,-6,X
5005887,-7,X
5005887,-8,X
5005887,-9,X
5005887,-10,X
5005887,-11,1
5005887,-12,C
5005887,-13,0
5005887,-14,3
5005887,-15,X
5005887,-16,X
5005887,-17,X
5005887,-18,X
5005887,-19,C
5005887,-20,C
5005887,-21,C
5005887,-22,C
5005887,-23,C
5005888,0,C
5005888,-1,C
5005888,-2,X
5005888,-3,C
5005888,-4,X
5005888,-5,X
5005889,0,C
5005889,-1,X
5005889,-2,X
5005889,-3,3
5005889,-4,X
5005889,-5,0
5005889,-6,1
5005889,-7,C
5005889,-8,C
5005889,-9,X
5005890,0,C
5005890,-1,X
5005890,-2,C
5005890,-3,C
5005890,-4,X
5005890,-5,X
5005890,-6,X
5005890,-7,C
5005890,-8,X
5005890,-9,X
5005890,-10,C
5005890,-11,X
5005890,-12,X
5005890,-13,X
5005890,-14,X
5005890,-15,C
5005890,-16,1
5005890,-17,X
5005890,-18,C
5005890,-19,X
5005890,-20,X
5005890,-21,X
5005891,0,0
5005891,-1,X
5005891,-2,C
5005891,-3,3
5005891,-4,X
5005891,-5,X
5005891,-6,C
5005891,-7,C
5005891,-8,3
5005891,-9,X
5005891,-10,X
5005891,-11,X
5005892,0,X
5005892,-1,C
5005892,-2,X
5005892,-3,0
5005892,-4,1
5005892,-5,X
5005892,-6,C
5005892,-7,X
5005893,0,C
5005893,-1,0
5005893,-2,X
5005893,-3,C
5005893,-4,C
5005893,-5,C
5005893,-6,X
5005893,-7,2
5005893,-8,C
5005893,-9,X
5005893,-10,X
5005893,-11,C
5005893,-12,X
5005893,-13,C
5005893,-14,C
5005893,-15,C
5005893,-16,C
5005894,0,C
5005894,-1,2
5005894,-2,C
5005894,-3,X
5005894,-4,X
5005894,-5,X
5005894,-6,C
5005894,-7,X
5005894,-8,C
5005894,-9,C
5005894,-10,X
5005894,-11,X
5005894,-12,C
5005894,-13,X
5005894,-14,C
5005894,-15,C
5005894,-16,X
5005894,-17,X
5005894,-18,C
5005894,-19,C
5005894,-20,X
5005894,-21,C
5005895,0,C
5005895,-1,C
5005895,-2,C
5005895,-3,C
5005895,-4,C
5005895,-5,X
5005895,-6,C
5005895,-7,C
5005895,-8,X
5005895,-9,C
5005895,-10,X
5005895,-11,C
5005895,-12,C
5005895,-13,C
5005895,-14,C
5005895,-15,C
5005895,-16,X
5005896,0,1
5005896,-1,X
5005896,-2,X
5005896,-3,X
5005896,-4,3
5005896,-5,X
5005896,-6,C
5005896,-7,X
5005896,-8,C
5005896,-9,C
5005896,-10,C
5005896,-11,3
5005896,-12,0
5005896,-13,C
5005896,-14,X
5005896,-15,X
5005896,-16,X
5005896,-17,X
5005896,-18,X
5005896,-19,X
5005896,-20,X
5005896,-21,C
5005897,0,X
5005897,-1,X
5005897,-2,C
5005897,-3,C
5005897,-4,C
5005897,-5,C
5005897,-6,C
5005897,-7,0
5005897,-8,C
5005897,-9,C
5005897,-10,X
5005897,-11,C
5005898,0,C
5005898,-1,X
5005898,-2,C
5005898,-3,X
5005898,-4,X
5005898,-5,X
5005898,-6,C
5005898,-7,C
5005898,-8,5
5005898,-9,X
5005898,-10,X
5005898,-11,2
5005898,-12,X
5005898,-13,X
5005899,0,X
5005899,-1,C
5005899,-2,C
5005899,-3,X
5005899,-4,C
5005899,-5,C
5005899,-6,1
5005899,-7,C
5005899,-8,X
5005899,-9,0
5005899,-10,X
5005899,-11,X
5005899,-12,C
5005899,-13,X
5005899,-14,X
5005899,-15,X
5005899,-16,C
5005899,-17,C
5005899,-18,C
5005899,-19,X
5005899,-20,C
5005900,0,X
5005900,-1,C
5005900,-2,X
5005900,-3,X
5005900,-4,C
5005900,-5,C
5005900,-6,C
5005900,-7,0
5005900,-8,X
5005900,-9,X
5005900,-10,X
5005900,-11,0
5005900,-12,C
5005900,-13,C
5005900,-14,C
5005900,-15,C
5005900,-16,X
5005900,-17,X
5005901,0,X
5005901,-1,1
5005901,-2,X
5005901,-3,X
5005901,-4,C
5005901,-5,0
5005901,-6,X
5005902,0,0
5005902,-1,C
5005902,-2,X
5005902,-3,X
5005902,-4,X
5005902,-5,X
5005902,-6,C
5005902,-7,X
5005902,-8,X
5005902,-9,C
5005902,-10,X
5005902,-11,C
5005902,-12,C
5005902,-13,X
5005902,-14,C
5005902,-15,X
5005902,-16,X
5005902,-17,X
5005902,-18,C
5005902,-19,C
5005902,-20,X
5005902,-21,C
5005902,-22,X
5005903,0,X
5005903,-1,X
5005903,-2,X
5005903,-3,X
5005903,-4,C
5005903,-5,C
5005903,-6,C
5005903,-7,X
5005904,0,X
5005904,-1,X
5005904,-2,X
5005904,-3,2
5005904,-4,X
5005904,-5,X
5005904,-6,X
5005904,-7,C
5005904,-8,X
5005904,-9,C
5005904,-10,X
5005904,-11,C
5005904,-12,C
5005904,-13,X
5005904,-14,1
5005904,-15,X
5005905,0,C
5005905,-1,C
5005905,-2,C
5005905,-3,C
5005905,-4,X
5005905,-5,X
5005905,-6,C
5005905,-7,X
5005905,-8,X
5005905,-9,C
5005905,-10,X
5005905,-11,C
5005905,-12,C
5005905,-13,C
5005905,-14,X
5005905,-15,C
5005905,-16,X
5005905,-17,X
5005905,-18,C
5005905,-19,X
5005905,-20,X
5005905,-21,C
5005905,-22,C
5005905,-23,X
5005906,0,X
5005906,-1,C
5005906,-2,C
5005906,-3,C
5005906,-4,C
5005906,-5,C
5005906,-6,C
5005906,-7,X
5005906,-8,C
5005906,-9,C
5005906,-10,C
5005906,-11,X
5005906,-12,X
5005907,0,C
5005907,-1,C
5005907,-2,C
5005907,-3,C
5005907,-4,C
5005907,-5,C
5005907,-6,C
5005907,-7,X
5005907,-8,C
5005907,-9,C
5005907,-10,C
5005907,-11,C
5005907,-12,C
5005908,0,C
5005908,-1,X
5005908,-2,C
5005908,-3,X
5005908,-4,X
5005908,-5,X
5005908,-6,C
5005908,-7,X
5005908,-8,X
5005908,-9,X
5005909,0,C
5005909,-1,C
5005909,-2,C
5005909,-3,C
5005909,-4,X
5005909,-5,X
5005909,-6,C
5005909,-7,X
5005909,-8,C
5005909,-9,C
5005909,-10,C
5005909,-11,X
5005909,-12,C
5005909,-13,C
5005909,-14,C
5005909,-15,X
5005909,-16,X
5005909,-17,C
5005909,-18,C
5005909,-19,C
5005909,-20,C
5005910,0,0
5005910,-1,X
5005910,-2,C
5005910,-3,0
5005910,-4,X
5005910,-5,C
5005910,-6,C
5005910,-7,X
5005910,-8,4
5005910,-9,X
5005910,-10,X
5005910,-11,X
5005910,-12,X
5005910,-13,X
5005910,-14,X
5005910,-15,C
5005910,-16,2
5005911,0,X
5005911,-1,X
5005911,-2,C
5005911,-3,X
5005911,-4,X
5005911,-5,X
5005911,-6,X
5005911,-7,C
5005911,-8,X
5005911,-9,C
5005911,-10,C
5005911,-11,C
5005911,-12,X
5005911,-13,X
5005911,-14,C
5005912,0,C
5005912,-1,C
5005912,-2,C
5005912,-3,X
5005912,-4,X
5005912,-5,X
5005912,-6,C
5005912,-7,0
5005912,-8,X
5005912,-9,C
5005912,-10,C
5005912,-11,C
5005912,-12,X
5005912,-13,C
5005912,-14,C
5005913,0,5
5005913,-1,X
5005913,-2,0
5005913,-3,0
5005913,-4,C
5005913,-5,2
5005913,-6,0
5005913,-7,C
5005913,-8,X
5005913,-9,2
5005913,-10,C
5005913,-11,C
5005913,-12,X
5005913,-13,X
5005913,-14,2
5005914,0,0
5005914,-1,X
5005914,-2,C
5005914,-3,C
5005914,-4,C
5005914,-5,4
5005914,-6,X
5005914,-7,2
5005914,-8,C
5005914,-9,0
5005914,-10,X
5005914,-11,X
5005914,-12,C
5005914,-13,0
5005915,0,X
5005915,-1,4
5005915,-2,C
5005915,-3,X
5005915,-4,0
5005915,-5,C
5005915,-6,X
5005915,-7,X
5005915,-8,X
5005915,-9,X
5005915,-10,2
5005915,-11,X
5005915,-12,C
5005915,-13,X
5005915,-14,X
5005915,-15,X
5005915,-16,C
5005916,0,0
5005916,-1,X
5005916,-2,X
5005916,-3,C
5005916,-4,X
5005916,-5,X
5005916,-6,X
5005916,-7,C
5005916,-8,C
5005916,-9,X
5005916,-10,C
5005916,-11,X
5005916,-12,C
5005916,-13,C
5005916,-14,1
5005916,-15,X
5005916,-16,X
5005916,-17,5
5005916,-18,X
5005916,-19,X
5005916,-20,C
5005916,-21,X
5005917,0,X
5005917,-1,0
5005917,-2,X
5005917,-3,0
5005917,-4,X
5005917,-5,X
5005917,-6,X
5005917,-7,C
5005917,-8,X
5005917,-9,X
5005917,-10,2
5005917,-11,0
5005918,0,X
5005918,-1,X
5005918,-2,2
5005918,-3,C
5005918,-4,X
5005918,-5,C
5005918,-6,X
5005919,0,X
5005919,-1,C
