ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5007280,F,N,Y,1,44791.53,Commercial associate,Higher education,Single / not married,House / apartment,-15322,-5597,1,0,0,0,Laborers,3
5007281,M,N,Y,0,42988.64,Working,Secondary / secondary special,Married,House / apartment,-6784,-1949,1,0,0,0,Laborers,2
5007282,M,N,N,0,66747.72,Working,Secondary / secondary special,Married,With parents,-12172,-1247,1,0,0,0,Medicine staff,1
5007283,F,N,Y,0,35481.77,Working,Secondary / secondary special,Single / not married,House / apartment,-14958,-5762,1,1,1,0,Sales staff,1
5007284,M,N,N,2,120199.33,State servant,Secondary / secondary special,Separated,House / apartment,-16746,-631,1,0,0,0,Sales staff,4
5007285,F,N,Y,1,8715.79,Pensioner,Secondary / secondary special,Married,House / apartment,-25139,365243,1,0,0,0,Laborers,2
5007286,F,N,Y,1,28497.43,Pensioner,Secondary / secondary special,Married,House / apartment,-13304,365243,1,0,0,1,Laborers,3
5007287,M,N,Y,0,58143.52,Working,Secondary / secondary special,Civil marriage,House / apartment,-6913,-6856,1,0,0,0,Drivers,1
5007288,F,N,N,1,28317.96,Working,Secondary / secondary special,Married,House / apartment,-17145,-5319,1,1,0,1,Drivers,2
5007289,F,N,Y,1,12018.29,Student,Secondary / secondary special,Single / not married,With parents,-25523,-6062,1,0,0,0,Core staff,3
5007290,F,Y,N,1,68894.36,Working,Secondary / secondary special,Married,House / apartment,-10513,-2248,1,0,0,1,Core staff,2
5007291,M,N,Y,0,116748.74,Working,Secondary / secondary special,Married,House / apartment,-13091,-3173,1,0,0,0,Accountants,2
5007292,M,N,Y,0,123095.36,Working,Secondary / secondary special,Married,Rented apartment,-19387,-4299,1,0,1,0,Laborers,1
5007293,F,N,N,0,41941.76,Working,Secondary / secondary special,Married,House / apartment,-21794,-4683,1,0,0,0,Drivers,2
5007294,M,Y,N,0,90048.12,Working,Secondary / secondary special,Married,House / apartment,-25439,-1332,1,0,1,0,Laborers,1
5007295,F,N,Y,0,49903.16,State servant,Secondary / secondary special,Single / not married,House / apartment,-21525,-2093,1,1,0,0,nan,2
5007296,M,N,N,1,77753.93,State servant,Secondary / secondary special,Married,House / apartment,-17147,-182,1,0,1,0,nan,3
5007297,F,Y,Y,0,49046.27,Working,Incomplete higher,Civil marriage,House / apartment,-10806,-145,1,0,0,0,Core staff,1
5007298,M,N,Y,0,32360.77,Working,Incomplete higher,Separated,With parents,-18062,-4368,1,0,1,0,Drivers,1
5007299,F,Y,Y,2,163788.28,Commercial associate,Higher education,Separated,House / apartment,-24116,-2983,1,1,1,1,Laborers,4
5007300,M,N,Y,0,113338.25,Working,Secondary / secondary special,Single / not married,House / apartment,-10924,-4772,1,0,0,0,Core staff,2
5007301,M,N,Y,0,16225.73,Student,Secondary / secondary special,Married,House / apartment,-7481,-2590,1,0,1,0,Core staff,2
5007302,M,Y,Y,0,74718.48,Working,Secondary / secondary special,Married,House / apartment,-22650,-6920,1,1,0,0,Core staff,1
5007303,F,Y,N,0,45924.16,Working,Secondary / secondary special,Single / not married,With parents,-8418,-5630,1,0,1,1,Sales staff,2
5007304,M,N,N,0,163497.5,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19087,-223,1,1,0,0,Sales staff,2
5007305,F,Y,Y,0,16275.36,Pensioner,Secondary / secondary special,Married,House / apartment,-24502,365243,1,0,0,0,Sales staff,2
5007306,F,N,N,1,45241.53,Working,Secondary / secondary special,Widow,House / apartment,-24538,-3044,1,1,1,0,Accountants,3
5007307,M,N,Y,0,33226.35,Working,Higher education,Married,House / apartment,-22742,-7186,1,1,0,0,Laborers,1
5007308,F,N,Y,3,26404.81,Working,Incomplete higher,Single / not married,House / apartment,-6929,-1332,1,1,0,0,Core staff,5
5007309,M,Y,N,0,46529.81,Working,Secondary / secondary special,Married,House / apartment,-9265,-1193,1,0,1,1,Laborers,1
5007310,F,N,Y,0,40026.89,Working,Secondary / secondary special,Married,With parents,-13564,-483,1,0,0,0,Laborers,2
5007311,F,N,N,0,20213.93,Pensioner,Secondary / secondary special,Married,House / apartment,-7201,365243,1,1,1,0,Accountants,2
5007312,M,Y,Y,0,71448.82,Working,Secondary / secondary special,Married,Rented apartment,-19176,-4823,1,0,0,0,Laborers,2
5007313,M,Y,Y,3,87942.37,Working,Secondary / secondary special,Widow,Municipal apartment,-14235,-345,1,0,1,1,Core staff,5
5007314,M,Y,Y,0,77182.99,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20964,-3283,1,0,1,1,Accountants,2
5007315,F,N,N,2,21066.87,Working,Secondary / secondary special,Married,House / apartment,-22006,-5453,1,0,0,1,High skill tech staff,4
5007316,M,Y,N,0,48259.83,Pensioner,Higher education,Married,House / apartment,-18662,365243,1,0,0,0,Core staff,2
5007317,F,Y,N,0,71077.1,Commercial associate,Secondary / secondary special,Married,House / apartment,-23898,-2911,1,0,0,1,nan,2
5007318,M,N,Y,0,36912.28,Working,Incomplete higher,Married,House / apartment,-23740,-903,1,0,1,0,Core staff,2
5007319,F,N,Y,0,78181.6,State servant,Higher education,Single / not married,House / apartment,-14688,-4532,1,0,0,0,Core staff,1
5007320,M,N,N,1,39021.39,Working,Secondary / secondary special,Married,House / apartment,-17890,-3108,1,0,0,1,Drivers,3
5007321,F,N,Y,1,55069.76,Commercial associate,Higher education,Married,House / apartment,-8043,-7165,1,1,0,0,High skill tech staff,2
5007322,F,Y,Y,0,30229.3,State servant,Secondary / secondary special,Married,House / apartment,-11842,-4324,1,0,0,0,Managers,1
5007323,F,N,N,0,74925.08,State servant,Secondary / secondary special,Civil marriage,House / apartment,-22382,-5194,1,0,1,0,Laborers,2
5007324,M,Y,Y,1,87732.12,Working,Secondary / secondary special,Married,Municipal apartment,-22581,-2629,1,0,0,0,Laborers,3
5007325,M,N,Y,2,46000.38,Working,Secondary / secondary special,Married,House / apartment,-25028,-3487,1,1,0,0,nan,4
5007326,M,N,N,2,76353.06,Working,Secondary / secondary special,Single / not married,Rented apartment,-24225,-5536,1,0,1,0,Core staff,4
5007327,F,Y,N,1,63331.05,Pensioner,Secondary / secondary special,Widow,With parents,-15967,365243,1,0,1,0,Accountants,2
5007328,M,N,N,0,54604.86,State servant,Secondary / secondary special,Single / not married,House / apartment,-22495,-4432,1,1,1,0,Laborers,1
5007329,F,N,Y,0,47342.59,Working,Secondary / secondary special,Married,House / apartment,-22558,-1852,1,1,0,0,Managers,1
5007330,M,Y,Y,1,78723.54,Working,Higher education,Single / not married,House / apartment,-8374,-2997,1,0,1,0,Medicine staff,3
5007331,F,N,N,1,21855.97,Pensioner,Secondary / secondary special,Widow,House / apartment,-17084,365243,1,0,0,0,Sales staff,2
5007332,F,N,N,1,62698.84,Working,Secondary / secondary special,Separated,House / apartment,-19720,-1762,1,0,1,0,Laborers,3
5007333,F,N,Y,1,68210.74,Working,Higher education,Married,House / apartment,-11293,-6565,1,0,0,0,nan,2
5007334,M,N,N,0,27227.61,Working,Secondary / secondary special,Married,With parents,-7687,-7089,1,0,0,0,Drivers,2
5007335,M,N,N,1,35582.82,Working,Higher education,Civil marriage,House / apartment,-25207,-2965,1,1,1,0,Core staff,3
5007336,M,Y,Y,0,42948.99,State servant,Higher education,Single / not married,House / apartment,-19913,-5310,1,0,1,0,High skill tech staff,2
5007337,M,Y,N,1,97240.87,State servant,Academic degree,Married,House / apartment,-20442,-2021,1,1,0,0,Core staff,2
5007338,F,N,Y,0,42116.47,Working,Secondary / secondary special,Married,House / apartment,-9231,-1729,1,0,0,0,Laborers,2
5007339,F,Y,Y,1,50895.28,State servant,Secondary / secondary special,Single / not married,House / apartment,-16654,-1503,1,0,0,0,Laborers,2
5007340,F,N,Y,0,117854.71,Working,Higher education,Married,Municipal apartment,-20535,-625,1,0,1,0,Laborers,2
5007341,M,Y,Y,1,38889.67,Pensioner,Secondary / secondary special,Married,House / apartment,-7639,365243,1,0,1,0,Laborers,3
5007342,F,Y,N,2,36712.4,Working,Secondary / secondary special,Civil marriage,House / apartment,-17413,-652,1,1,0,0,Sales staff,4
5007343,F,Y,N,1,20435.39,Pensioner,Secondary / secondary special,Married,House / apartment,-18022,365243,1,1,0,0,nan,2
5007344,F,N,N,0,73105.72,Working,Higher education,Single / not married,House / apartment,-12354,-283,1,0,1,0,Managers,2
5007345,M,N,Y,2,31666.64,Working,Secondary / secondary special,Civil marriage,House / apartment,-18292,-3215,1,0,1,0,Core staff,4
5007346,F,Y,Y,1,90459.06,State servant,Secondary / secondary special,Single / not married,With parents,-8294,-955,1,0,1,1,Accountants,3
5007347,F,N,Y,0,54753.58,Working,Secondary / secondary special,Married,House / apartment,-22980,-6008,1,0,0,1,Accountants,2
5007348,F,Y,Y,1,27016.46,Student,Higher education,Married,House / apartment,-8866,-6526,1,1,0,0,Drivers,3
5007349,F,N,Y,1,31896.99,Working,Secondary / secondary special,Single / not married,House / apartment,-20636,-4592,1,0,0,1,Sales staff,2
5007350,M,Y,Y,0,64777.71,Working,Secondary / secondary special,Widow,House / apartment,-16536,-151,1,0,1,0,Sales staff,1
5007351,M,N,Y,0,52945.45,Pensioner,Secondary / secondary special,Civil marriage,Office apartment,-17882,365243,1,0,0,0,Drivers,2
5007352,F,N,Y,1,57631.33,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-14266,-6629,1,0,0,1,Laborers,2
5007353,F,N,Y,0,74436.51,Working,Secondary / secondary special,Married,With parents,-12700,-95,1,0,1,0,Laborers,2
5007354,M,Y,Y,0,40856.61,Working,Secondary / secondary special,Married,House / apartment,-16750,-5932,1,0,0,1,Core staff,1
5007355,F,N,N,0,50645.14,Commercial associate,Lower secondary,Single / not married,House / apartment,-24159,-1561,1,0,1,0,Drivers,2
5007356,F,N,Y,1,162930.53,Working,Higher education,Married,House / apartment,-11402,-1450,1,0,0,1,Sales staff,2
5007357,F,N,Y,0,53916.84,Working,Higher education,Separated,House / apartment,-18807,-7246,1,0,0,0,Laborers,1
5007358,M,Y,N,0,117180.05,Commercial associate,Academic degree,Married,House / apartment,-25427,-79,1,0,1,0,Managers,2
5007359,F,Y,N,0,51433.79,Commercial associate,Secondary / secondary special,Married,House / apartment,-19528,0,1,0,0,1,Sales staff,2
5007360,F,N,N,0,58395.15,State servant,Secondary / secondary special,Married,House / apartment,-21681,-7195,1,0,0,0,High skill tech staff,2
5007361,F,Y,Y,1,92199.62,Commercial associate,Incomplete higher,Married,House / apartment,-8938,-848,1,0,0,1,High skill tech staff,3
5007362,F,Y,Y,0,42488.6,Working,Higher education,Single / not married,House / apartment,-15248,-3599,1,0,0,0,nan,2
5007363,F,Y,N,4,30337.72,Working,Lower secondary,Married,House / apartment,-11822,-1246,1,0,1,0,Drivers,6
5007364,F,N,N,1,82274.32,Working,Higher education,Single / not married,Rented apartment,-19687,-5051,1,0,0,0,High skill tech staff,3
5007365,M,Y,Y,2,68534.8,Working,Higher education,Single / not married,With parents,-17843,-3940,1,0,0,1,Laborers,3
5007366,F,N,Y,0,91392.97,Working,Incomplete higher,Married,House / apartment,-8591,-399,1,1,0,0,Laborers,2
5007367,F,N,Y,0,46772.23,Pensioner,Higher education,Married,House / apartment,-11511,365243,1,0,1,0,High skill tech staff,1
5007368,M,Y,Y,1,73592.12,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-25318,365243,1,0,1,0,High skill tech staff,3
5007369,F,N,N,1,83843.89,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9166,-7191,1,0,1,0,Core staff,3
5007370,F,Y,Y,0,185516.81,Commercial associate,Higher education,Single / not married,House / apartment,-13768,-6938,1,0,0,0,Core staff,2
5007371,F,N,N,1,136304.8,Working,Higher education,Married,House / apartment,-19991,-674,1,1,1,1,Laborers,2
5007372,M,N,Y,0,45901.01,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20033,-4722,1,0,0,0,Laborers,2
5007373,F,N,N,1,62031.31,Pensioner,Secondary / secondary special,Married,House / apartment,-23294,365243,1,0,1,0,Laborers,2
5007374,M,Y,Y,0,93551.27,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18334,-4152,1,1,1,0,Drivers,2
5007375,M,N,Y,0,72521.57,Working,Secondary / secondary special,Widow,Municipal apartment,-18856,-596,1,0,0,0,Sales staff,1
5007376,F,N,Y,0,104443.14,Commercial associate,Secondary / secondary special,Married,House / apartment,-13164,-4364,1,0,1,0,Laborers,1
5007377,M,N,N,0,53317.11,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-7215,-6856,1,0,1,0,Managers,2
5007378,F,N,Y,0,62512.26,Working,Incomplete higher,Married,House / apartment,-10608,-710,1,0,0,0,Laborers,1
5007379,M,Y,Y,0,40568.77,Working,Secondary / secondary special,Separated,House / apartment,-24028,-5419,1,1,1,0,Drivers,2
5007380,M,N,N,0,90097.47,Pensioner,Secondary / secondary special,Married,House / apartment,-25400,365243,1,0,1,0,Drivers,2
5007381,M,Y,Y,1,56767.86,Commercial associate,Higher education,Married,House / apartment,-11607,-3222,1,1,1,0,High skill tech staff,2
5007382,F,Y,N,0,17924.43,Pensioner,Secondary / secondary special,Married,House / apartment,-9367,365243,1,0,0,0,Managers,2
5007383,F,N,N,0,33931.84,Working,Secondary / secondary special,Married,House / apartment,-17909,-1617,1,0,1,0,High skill tech staff,2
5007384,F,N,N,0,40649.07,Working,Lower secondary,Single / not married,With parents,-15014,-6743,1,0,0,1,Drivers,2
5007385,M,N,Y,0,61979.1,Working,Higher education,Married,House / apartment,-16507,-3261,1,0,1,0,Accountants,2
5007386,M,Y,Y,0,73172.07,Working,Secondary / secondary special,Married,House / apartment,-11330,-3972,1,0,0,0,Drivers,1
5007387,F,Y,N,2,64622.11,Working,Higher education,Married,House / apartment,-21839,-2839,1,0,1,0,Laborers,4
5007388,M,N,Y,0,33154.18,Pensioner,Higher education,Separated,House / apartment,-21607,365243,1,0,1,0,Core staff,1
5007389,M,N,Y,1,98995.49,Commercial associate,Higher education,Married,House / apartment,-6910,-6123,1,0,0,0,Sales staff,2
5007390,F,Y,N,1,33119.73,Student,Secondary / secondary special,Single / not married,House / apartment,-24935,-1788,1,1,0,0,Laborers,3
5007391,M,N,Y,2,53809.69,Working,Secondary / secondary special,Separated,With parents,-25318,-2208,1,0,0,1,High skill tech staff,4
5007392,F,Y,N,0,94207.84,Working,Higher education,Married,House / apartment,-7713,-777,1,0,1,0,Core staff,2
5007393,F,N,N,0,50895.08,Working,Secondary / secondary special,Married,House / apartment,-16788,-5736,1,0,0,0,Managers,2
5007394,M,N,N,0,43611.62,Working,Secondary / secondary special,Married,House / apartment,-12480,-6270,1,1,0,0,Core staff,1
5007395,M,N,Y,1,67121.31,Working,Secondary / secondary special,Civil marriage,House / apartment,-16853,-4628,1,0,0,0,Drivers,2
5007396,M,Y,Y,0,67916.05,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13809,-7057,1,0,0,0,Drivers,1
5007397,F,N,Y,1,77032.98,Working,Secondary / secondary special,Civil marriage,House / apartment,-25181,-285,1,1,1,1,nan,3
5007398,F,N,Y,0,98125.06,Working,Secondary / secondary special,Married,With parents,-22887,-6816,1,0,1,0,Drivers,1
5007399,M,N,Y,0,60558.65,Working,Higher education,Widow,House / apartment,-14258,-2739,1,0,0,0,Accountants,1
5007400,M,N,Y,1,65585.24,Working,Secondary / secondary special,Married,House / apartment,-16756,-1420,1,0,0,0,High skill tech staff,2
5007401,F,Y,Y,1,51525.07,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-6614,365243,1,0,0,0,Laborers,2
5007402,F,N,Y,0,49822.24,Pensioner,Higher education,Married,House / apartment,-17741,365243,1,1,0,0,Core staff,1
5007403,M,Y,N,0,61670.49,Working,Secondary / secondary special,Married,Municipal apartment,-13527,-945,1,0,0,0,Laborers,2
5007404,M,N,Y,1,44183.56,Pensioner,Higher education,Married,House / apartment,-13018,365243,1,0,0,0,Laborers,2
5007405,M,Y,Y,0,68739.83,Commercial associate,Secondary / secondary special,Married,With parents,-15915,-2212,1,0,0,0,Managers,2
5007406,F,N,N,3,61996.95,Working,Secondary / secondary special,Married,House / apartment,-18684,-1355,1,1,1,0,Laborers,5
5007407,F,Y,N,0,37290.59,Working,Secondary / secondary special,Married,Rented apartment,-9603,-5433,1,0,0,0,Managers,1
5007408,M,Y,Y,0,42801.73,Commercial associate,Academic degree,Married,House / apartment,-23912,-5049,1,1,1,1,Sales staff,1
5007409,F,Y,N,1,47123.59,Working,Secondary / secondary special,Married,With parents,-11603,-5900,1,0,1,0,nan,2
5007410,M,N,Y,0,59056.19,Working,Higher education,Married,House / apartment,-13762,-2820,1,0,0,0,Laborers,2
5007411,M,N,Y,0,101625.34,Working,Secondary / secondary special,Married,House / apartment,-8594,-5587,1,0,0,0,Managers,1
5007412,M,N,N,0,56009.64,Working,Secondary / secondary special,Separated,House / apartment,-25255,-6237,1,0,1,0,Sales staff,1
5007413,F,Y,N,1,78909.29,Commercial associate,Secondary / secondary special,Married,House / apartment,-12582,-6032,1,0,0,0,Core staff,3
5007414,F,N,Y,1,47046.82,State servant,Incomplete higher,Married,House / apartment,-25433,-5076,1,0,0,0,Sales staff,2
5007415,F,N,N,1,46863.8,Commercial associate,Secondary / secondary special,Married,House / apartment,-21670,-3651,1,0,0,0,Laborers,3
5007416,M,Y,N,0,35355.24,State servant,Secondary / secondary special,Civil marriage,House / apartment,-16610,-6997,1,0,1,0,Laborers,2
5007417,M,N,N,0,23493.67,Pensioner,Higher education,Married,House / apartment,-19356,365243,1,0,1,0,Laborers,2
5007418,M,N,Y,0,67974.86,Working,Secondary / secondary special,Married,House / apartment,-11339,-2430,1,0,0,0,Drivers,2
5007419,F,Y,Y,0,56273.77,Working,Secondary / secondary special,Civil marriage,House / apartment,-12379,-1699,1,0,1,1,Laborers,2
5007420,M,Y,Y,0,95298.32,Working,Secondary / secondary special,Married,House / apartment,-9597,-1882,1,1,0,0,Sales staff,2
5007421,F,N,Y,2,66702.48,Commercial associate,Lower secondary,Married,Municipal apartment,-18560,-1869,1,0,0,0,Managers,3
5007422,M,Y,Y,0,68352.79,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-10235,-4946,1,0,0,0,Sales staff,1
5007423,M,N,N,0,37684.01,Commercial associate,Academic degree,Married,House / apartment,-12263,-1149,1,1,1,0,Laborers,1
5007424,F,N,N,0,115698.09,Working,Secondary / secondary special,Married,House / apartment,-10014,-112,1,1,0,0,Core staff,2
5007425,M,N,N,0,62365.49,Commercial associate,Secondary / secondary special,Married,House / apartment,-18017,-5521,1,0,0,0,nan,2
5007426,M,N,Y,0,21111.95,Working,Incomplete higher,Civil marriage,House / apartment,-16294,-4832,1,1,1,0,Managers,1
5007427,M,Y,Y,1,54263.3,Working,Secondary / secondary special,Married,House / apartment,-19159,-200,1,0,0,0,Sales staff,2
5007428,F,N,Y,0,34033.3,Working,Secondary / secondary special,Married,With parents,-9570,-1615,1,1,0,1,Drivers,2
